0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	3
40	2
41	6
42	1
43	1
44	3
45	9
46	3
47	3
48	12
49	4
50	4
51	8
52	0
53	1
54	1
55	4
56	5
57	1
58	1
59	1
60	1
61	2
62	4
63	0
64	2
65	3
66	2
67	1
68	4
69	1
70	4
71	2
72	3
73	4
74	2
75	1
76	0
77	1
78	4
79	3
80	3
81	4
82	0
83	2
84	4
85	4
86	0
87	1
88	0
89	1
90	2
91	1
92	0
93	2
94	2
95	3
96	4
97	3
98	3
99	1
100	1
101	1
102	2
103	1
104	1
105	2
106	4
107	1
108	1
109	2
110	0
111	1
112	1
113	0
114	2
115	2
116	0
117	0
118	0
119	0
120	2
121	3
122	0
123	0
124	0
125	0
126	1
127	0
128	2
129	3
130	2
131	1
132	1
133	3
134	3
135	2
136	1
137	0
138	1
139	1
140	1
141	0
142	2
143	0
144	3
145	3
146	3
147	4
148	3
149	2
150	2
151	2
152	2
153	2
154	0
155	0
156	3
157	3
158	5
159	2
160	3
161	5
162	3
163	5
164	5
165	1
166	4
167	4
168	9
169	6
170	9
171	6
172	9
173	4
174	8
175	8
176	7
177	12
178	10
179	9
180	6
181	11
182	11
183	11
184	13
185	9
186	12
187	16
188	17
189	13
190	14
191	25
192	19
193	11
194	16
195	13
196	19
197	26
198	22
199	23
200	26
201	37
202	44
203	48
204	42
205	48
206	51
207	46
208	41
209	39
210	37
211	31
212	36
213	43
214	28
215	29
216	41
217	36
218	35
219	42
220	34
221	38
222	52
223	33
224	30
225	34
226	52
227	53
228	50
229	52
230	64
231	55
232	57
233	65
234	51
235	42
236	54
237	67
238	55
239	60
240	56
241	68
242	50
243	60
244	56
245	69
246	87
247	69
248	74
249	67
250	76
251	78
252	104
253	129
254	275
255	639
256	1493
257	2927
258	4869
259	6631
260	7367
261	6329
262	4449
263	2708
264	1289
265	491
266	234
267	125
268	94
269	80
270	82
271	74
272	77
273	89
274	99
275	84
276	92
277	97
278	98
279	91
280	98
281	135
282	159
283	312
284	441
285	742
286	1192
287	1316
288	1478
289	1213
290	823
291	480
292	264
293	115
294	64
295	43
296	49
297	46
298	54
299	43
300	52
301	40
302	38
303	43
304	45
305	63
306	49
307	59
308	46
309	47
310	51
311	44
312	45
313	60
314	39
315	55
316	46
317	48
318	47
319	50
320	40
321	60
322	59
323	52
324	53
325	54
326	60
327	65
328	46
329	60
330	59
331	71
332	63
333	44
334	63
335	71
336	71
337	45
338	63
339	59
340	57
341	64
342	53
343	58
344	67
345	52
346	59
347	44
348	56
349	73
350	71
351	63
352	56
353	61
354	40
355	63
356	64
357	65
358	41
359	64
360	69
361	72
362	61
363	75
364	67
365	48
366	58
367	69
368	83
369	63
370	66
371	76
372	69
373	55
374	69
375	67
376	57
377	66
378	68
379	66
380	72
381	62
382	70
383	64
384	62
385	57
386	62
387	63
388	53
389	68
390	54
391	56
392	70
393	68
394	57
395	63
396	66
397	67
398	57
399	80
400	71
401	67
402	50
403	65
404	62
405	63
406	72
407	76
408	55
409	70
410	55
411	64
412	55
413	56
414	67
415	55
416	78
417	64
418	65
419	68
420	77
421	76
422	60
423	65
424	61
425	65
426	56
427	63
428	82
429	72
430	60
431	57
432	60
433	60
434	65
435	50
436	62
437	63
438	65
439	68
440	58
441	62
442	64
443	71
444	58
445	48
446	62
447	78
448	48
449	64
450	59
451	70
452	66
453	62
454	62
455	62
456	53
457	52
458	79
459	76
460	53
461	56
462	61
463	74
464	46
465	57
466	56
467	58
468	62
469	63
470	72
471	45
472	52
473	61
474	77
475	52
476	55
477	57
478	50
479	48
480	64
481	58
482	67
483	43
484	52
485	58
486	51
487	53
488	47
489	68
490	53
491	58
492	56
493	36
494	57
495	54
496	49
497	53
498	58
499	57
500	53
501	47
502	61
503	55
504	45
505	49
506	48
507	43
508	53
509	52
510	50
511	49
512	55
513	44
514	46
515	59
516	65
517	50
518	45
519	42
520	49
521	52
522	48
523	54
524	44
525	41
526	39
527	46
528	46
529	39
530	55
