Filename:  C:\Users\au576929\Documents\ExperimentalPhysics3\X-rays\LaueDiffraction\MgO_50degree_7,5min.mca
Description:  
TimeStamp:  11/18/2019 13:43:34

Spectral Data Information
Channel	Data
508	11
509	7
510	17
511	15
512	13
513	12
514	11
515	10
516	8
517	12
518	10
519	11
520	10
521	13
522	7
523	17
524	9
525	13
526	15
527	10
528	16
529	22
530	24
531	34
532	44
533	58
534	56
535	90
536	82
537	73
538	78
539	59
540	48
541	31
542	20
543	18
544	20
545	7
546	11
547	14
548	24
549	13
550	11
551	11
552	10
553	11
554	7
555	17
556	13
557	10
558	5
559	10
560	9
561	8
562	8
563	8
564	8
565	12
566	5
567	15
568	12
569	9
570	10
571	8
572	8
573	12
574	10
575	10
576	8
577	16
578	14
579	8
580	9
581	8
582	13
583	11
584	9
585	5
586	7
587	10
588	7
589	7
590	9
591	14
592	9
593	17
594	9
595	9
596	10
597	9
598	3
599	9
600	9
601	15
602	9
603	6
604	7
605	9
606	3
607	8
608	6
609	4
610	10
611	4
612	10
613	7
614	12
615	9
616	15
617	10
618	7
619	7
620	10
621	7
622	12
623	22
624	5
625	5
626	11
627	12
628	5
629	7
630	12
631	6
632	4
633	6
634	6
635	9
636	8
637	10
638	7
639	9
640	10
641	2
642	7
643	8
644	9
645	12
646	9
647	8
648	7
649	6
650	4
651	6
652	13
653	10
654	9
655	13
656	8
657	12
658	11
659	8
660	8
661	7
662	11
663	15
664	14
665	11
666	28
667	28
668	37
669	32
670	37
671	28
672	27
673	23
674	19
675	6
676	10
677	10
678	7
679	9
680	7
681	8
682	13
683	9
684	5
685	6
686	6
687	7
688	13
689	5
690	11
691	4
692	7
693	5
694	10
695	6
696	8
697	6
698	8
699	8
700	4
701	6
702	10
703	10
704	9
705	8
706	3
707	9
708	5
709	5
710	10
711	7
712	7
713	8
714	5
715	10
716	6
717	4
718	4
719	5
720	6
721	9
722	6
723	13
724	7
725	9
726	7
727	10
728	5
729	3
730	8
731	5
732	5
733	5
734	4
735	7
736	8
737	9
738	10
739	5
740	5
741	7
742	6
743	2
744	3
745	5
746	4
747	4
748	4
749	10
750	9
751	6
752	9
753	5
754	6
755	6
756	6
757	10
758	9
759	5
760	10
761	6
762	6
763	9
764	8
765	6
766	5
767	5
768	8
769	10
770	5
771	3
772	5
773	6
774	5
775	6
776	6
777	9
778	6
779	4
780	4
781	3
782	4
783	7
784	7
785	2
786	5
787	9
788	2
789	7
790	5
791	3
792	7
793	7
794	7
795	6
796	6
797	7
798	6
799	9
800	8
801	7
802	15
803	8
804	11
805	12
806	6
807	9
808	4
809	9
810	6
811	8
812	7
813	6
814	3
815	5
816	5
817	5
818	4
819	3
820	7
821	6
822	6
823	1
824	7
825	4
826	6
827	8
828	4
829	2
830	4
831	4
832	3
833	4
834	2
835	1
836	0
837	2
838	6
839	3
840	1
841	5
842	2
843	2
844	4
845	3
846	3
847	2
848	4
849	2
850	6
851	2
852	3
853	3
854	2
855	2
856	5
857	4
858	4
859	2
860	1
861	2
862	2
863	5
864	3
865	4
866	5
867	4
868	4
869	1
870	6
871	1
872	1
873	2
874	1
875	3
876	2
877	3
878	5
879	6
880	2
881	3
882	3
883	4
884	4
885	1
886	3
887	0
888	4
889	5
890	2
891	3
892	3
893	6
894	4
895	1
896	2
897	4
898	5
899	1
900	5
901	5
902	4
903	3
904	3
905	2
906	5
907	2
908	2
909	1
910	3
911	5
912	4
913	4
914	3
915	5
916	4
917	2
918	3
919	4
920	0
921	1
922	3
923	3
924	4
925	3
926	2
927	1
928	2
929	4
930	1
931	4
932	5
933	7
934	2
935	2
936	4
937	2
938	5
939	6
940	3
941	3
942	1
943	0
944	0
945	1
946	0
947	4
948	1
949	2
950	5
951	1
952	2
953	1
954	2
955	6
956	1
957	0
958	2
959	3
960	0
961	5
962	0
963	1
964	1
965	1
966	3
967	1
968	4
969	0
970	1
971	2
972	1
973	0
974	2
975	1
976	2
977	1
978	2
