0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	7
40	4
41	3
42	8
43	13
44	7
45	6
46	8
47	7
48	5
49	10
50	9
51	3
52	6
53	12
54	6
55	6
56	6
57	10
58	8
59	5
60	5
61	7
62	6
63	9
64	9
65	5
66	10
67	6
68	6
69	6
70	8
71	7
72	4
73	2
74	8
75	12
76	7
77	11
78	5
79	5
80	5
81	5
82	6
83	3
84	8
85	4
86	5
87	4
88	3
89	8
90	6
91	8
92	3
93	5
94	1
95	3
96	2
97	1
98	3
99	4
100	4
101	2
102	1
103	6
104	3
105	2
106	3
107	2
108	3
109	2
110	2
111	2
112	0
113	1
114	4
115	1
116	4
117	2
118	1
119	1
120	1
121	3
122	2
123	1
124	3
125	2
126	4
127	1
128	0
129	0
130	1
131	1
132	0
133	1
134	1
135	0
136	0
137	2
138	1
139	2
140	0
141	1
142	2
143	0
144	0
145	3
146	1
147	1
148	2
149	2
150	0
151	1
152	0
153	0
154	2
155	0
156	0
157	0
158	1
159	1
160	0
161	0
162	1
163	0
164	1
165	1
166	1
167	2
168	0
169	0
170	0
171	0
172	0
173	0
174	2
175	1
176	1
177	0
178	0
179	0
180	1
181	0
182	0
183	0
184	1
185	1
186	0
187	0
188	1
189	0
190	0
191	0
192	2
193	0
194	1
195	0
196	1
197	0
198	0
199	0
200	1
201	0
202	1
203	0
204	0
205	2
206	1
207	1
208	1
209	1
210	0
211	0
212	0
213	1
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	2
224	2
225	0
226	1
227	0
228	0
229	1
230	1
231	0
232	0
233	0
234	0
235	1
236	0
237	0
238	0
239	0
240	0
241	1
242	0
243	2
244	1
245	0
246	0
247	0
248	0
249	0
250	0
251	1
252	0
253	2
254	1
255	5
256	6
257	15
258	14
259	30
260	26
261	21
262	12
263	10
264	4
265	1
266	3
267	0
268	1
269	0
270	2
271	1
272	1
273	1
274	3
275	2
276	0
277	1
278	1
279	7
280	3
281	4
282	6
283	10
284	15
285	23
286	30
287	42
288	36
289	38
290	28
291	17
292	10
293	7
294	2
295	0
296	0
297	2
298	7
299	4
300	1
301	3
302	2
303	3
304	1
305	2
306	5
307	3
308	3
309	3
310	6
311	7
312	7
313	4
314	7
315	7
316	4
317	4
318	8
319	7
320	7
321	7
322	9
323	11
324	14
325	11
326	14
327	7
328	14
329	15
330	14
331	19
332	11
333	12
334	14
335	18
336	13
337	24
338	16
339	18
340	17
341	17
342	17
343	18
344	18
345	25
346	27
347	33
348	27
349	25
350	26
351	25
352	28
353	27
354	37
355	30
356	31
357	24
358	34
359	38
360	29
361	37
362	49
363	39
364	52
365	51
366	38
367	48
368	62
369	54
370	54
371	63
372	56
373	43
374	68
375	53
376	58
377	70
378	60
379	64
380	49
381	62
382	51
383	37
384	33
385	27
386	14
387	7
388	6
389	7
390	2
391	1
392	1
393	2
394	2
395	0
396	3
397	3
398	2
399	0
400	2
401	0
402	0
403	1
404	1
405	1
406	2
407	0
408	6
409	1
410	3
411	1
412	1
413	1
414	2
415	0
416	1
417	3
418	2
419	1
420	6
421	4
422	2
423	4
424	4
425	3
426	3
427	4
428	5
429	9
430	5
431	5
432	4
433	3
434	5
435	1
436	6
437	5
438	5
439	6
440	6
441	5
442	6
443	4
444	2
445	2
446	1
447	4
448	3
449	1
450	0
451	0
452	1
453	0
454	1
455	0
456	0
457	0
458	4
459	1
460	1
461	1
462	3
463	2
464	1
465	2
466	1
467	2
468	3
469	1
470	1
471	0
472	1
473	3
474	1
475	0
476	3
477	0
478	0
479	2
480	0
481	1
482	1
483	1
484	0
485	3
486	1
487	6
488	4
489	0
490	4
491	0
492	2
493	1
494	2
495	1
496	1
497	3
498	2
499	0
500	3
501	1
502	2
503	2
504	3
505	7
506	2
507	2
508	2
509	3
510	2
511	0
512	2
513	4
514	2
515	7
516	3
517	1
518	2
519	3
520	5
521	1
522	2
523	3
524	3
525	3
526	5
527	4
528	3
529	7
530	3
531	4
532	5
533	3
